permco,gvkey,boardid,company,ticker,ggroup,gsector,sic,state
51321,175689,2597,ARMSTRONG WORLD INDUSTRIES,AWI,2010,20,3290,PA
51568,175900,893667,SALLY BEAUTY HOLDINGS INC,SBH,2550,25,5990,TX
58229,175908,3381128,WHERE FOOD COMES FROM INC,WFCF,2020,20,7370,CO
51555,175955,16949,IPG PHOTONICS CORP,IPGP,4520,45,3674,MA
51442,175966,625767,CATALYST PHARMACEUTICALS INC,CPRX,3520,35,2834,FL
51443,175982,947629,CANADIAN SOLAR INC,CSIQ,4530,45,3674,ON
52874,176017,463422,ATHERSYS INC,ATHX,3520,35,2836,OH
51421,176022,550958,EMERGENT BIOSOLUTIONS INC,EBS,3520,35,2836,MD
51452,176035,599918,NETLIST INC,NLST,4520,45,3674,CA
59261,176064,3525188,CHARGE ENTERPRISES INC,CRGE,5010,50,4813,NY
52366,176083,807843,AEROGROW INTERNATIONAL INC,AERO,2520,25,3990,CO
52366,176083,1332902,AEROGROW INTERNATIONAL INC,AERO,2520,25,3990,CO
51531,176268,1024217,DCT INDUSTRIAL TRUST INC,DCT.1,6010,60,6798,CO
51431,176103,601262,NORTH AMERICAN CONST GRP LTD,NOA,1010,10,1389,AB
54668,176234,2022908,CATCHMARK TIMBER TRUST,CTT,6010,60,6798,GA
51546,176247,930959,ALTRA INDUSTRIAL MOTION CORP,AIMC,2010,20,3560,MA
51565,176249,922423,CARROLS RESTAURANT GROUP INC,TAST,2530,25,5812,NY
51792,176251,867359,INFORMATION SERVICES GROUP,III,4510,45,7374,CT
51557,176256,951624,PORTMAN RIDGE FINANCE CORP,PTMN,4020,40,6797,NY
52287,176343,835029,CLEAN ENERGY FUELS CORP,CLNE,1010,10,5500,CA
54791,176346,2057493,PROFIRE ENERGY INC,PFIE,1010,10,3533,UT
51659,176350,1011078,MSB FINANCIAL CORP,MSBF,4010,40,6035,NJ
51661,176351,1001476,ORITANI FINANCIAL CORP,ORIT,4010,40,6035,NJ
51651,176362,782105,AEROVIRONMENT INC,AVAV,2010,20,3721,VA
52868,176378,1481494,REEDS INC,REED,3020,30,2086,CT
51811,176523,922468,NATIONAL CINEMEDIA INC,NCMI,5020,50,7310,CO
51998,176567,1002804,SUPER MICRO COMPUTER INC,SMCI,4520,45,3570,CA
51998,176567,3144690,SUPER MICRO COMPUTER INC,SMCI,4520,45,3570,CA
51949,176572,920131,AVIAT NETWORKS INC,AVNW,4520,45,3663,TX
51635,176591,957703,EMPLOYERS HOLDINGS INC,EIG,4030,40,6331,NV
51638,176592,922204,HFF INC,HF.3,6010,60,6163,TX
51815,176593,638735,CARPARTS COM INC,PRTS,2550,25,5961,CA
54331,176636,1013165,HARROW INC,HROW,3520,35,2834,TN
54331,176636,1930900,HARROW INC,HROW,3520,35,2834,TN
53164,176637,893638,CYS INVESTMENTS INC,CYS,4020,40,6798,MA
51803,176670,421736,ACCURAY INC,ARAY,3510,35,3845,CA
52295,176701,1051740,INTERACTIVE BROKERS GROUP,IBKR,4020,40,6211,CT
52134,176703,1350365,ESSA BANCORP INC,ESSA,4010,40,6036,PA
51821,176725,460938,BARINGS BDC INC,BBDC,4020,40,6797,NC
51966,176760,927273,DOMTAR CORP,UFS,1510,15,2621,SC
52142,176766,1051317,TFS FINANCIAL CORP,TFSL,4010,40,6035,OH
52371,176768,623721,BRIDGELINE DIGITAL INC,BLIN,4510,45,7370,MA
51992,176782,876888,GLU MOBILE INC,GLUU,5020,50,7372,CA
56685,176828,3012944,CARTER BANKSHARES INC,CARE,4010,40,6020,VA
54542,176840,1979174,RING ENERGY INC,REI,1010,10,1311,TX
52000,176874,1011137,SUMMER INFANT INC,SUMR,3030,30,3990,RI
52847,176899,931742,SANDRIDGE ENERGY INC,SD,1010,10,1311,OK
52847,176899,2536797,SANDRIDGE ENERGY INC,SD,1010,10,1311,OK
51963,176914,944253,CHENIERE ENERGY PARTNERS LP,CQP,1010,10,5171,TX
51962,176928,934640,BROADRIDGE FINANCIAL SOLUTNS,BR,4510,45,7373,NY
53309,176939,1611856,CAMBIUM LEARNING GROUP INC,ABCD,2530,25,7370,TX
51969,176999,935060,SARATOGA INVESTMENT CORP,SAR,4020,40,6797,NY
54651,177009,2010881,FIRST BANK,FRBA,4010,40,6020,NJ
52388,177088,55498,BLACKSTONE INC,BX,4020,40,6282,NY
52553,177099,1026459,MONOTYPE IMAGING HOLDINGS,TYPE,4510,45,7372,MA
52115,177108,946174,CINEMARK HOLDINGS INC,CNK,5020,50,7830,TX
52251,177109,1025169,CAI INTERNATIONAL INC,CAI,2010,20,7359,CA
52303,177111,733262,TECHTARGET INC,TTGT,5020,50,7310,MA
52551,177127,736629,SHORETEL INC,SHOR,4520,45,3661,CA
54886,177179,2077445,CELLULAR BIOMEDICINE GROUP,CBMG,3520,35,2836,MD
52376,177257,577575,INFINERA CORP,INFN,4520,45,3661,CA
56050,177182,2695670,OPIANT PHARMACEUTICALS INC,OPNT,3520,35,2834,CA
52140,177216,1051739,PENNANTPARK INVESTMENT CORP,PNNT,4020,40,6797,FL
52286,177225,482471,CAVIUM INC,CAVM,4530,45,3576,CA
52947,177226,650056,US STEM CELL INC,USRM,3520,35,2836,FL
52301,177227,862492,INSULET CORP,PODD,3510,35,3845,MA
52809,177228,943217,NOVABAY PHARMACEUTICALS INC,NBY,3520,35,2834,CA
52268,177255,931858,JMP GROUP LLC,JMP,4020,40,6211,CA
52418,177267,874057,TE CONNECTIVITY LTD,TEL,4520,45,3678,
52377,177287,488479,JAZZ PHARMACEUTICALS PLC,JAZZ,3520,35,2834,
52541,177300,947154,BENEFICIAL BANCORP INC,BNCL,4010,40,6035,PA
52378,177315,882512,EDGIO INC,EGIO,4510,45,7370,AZ
55544,177367,2447316,CHROMADEX CORP,CDXC,3520,35,2833,CA
52396,177376,78171,DISCOVER FINANCIAL SVCS,DFS,4020,40,6141,IL
52248,177405,945964,HYCROFT MINING HOLDING CORP,HYMC,1510,15,1040,NV
56276,177405,2777181,HYCROFT MINING HOLDING CORP,HYMC,1510,15,1040,NV
59229,177426,1987283,POET TECHNOLOGIES INC,POET,4530,45,3674,ON
16473,177446,1750,AMERICAN ELECTRIC TECH INC,AETI,2010,20,3613,TX
55243,177472,1245334,NOBILIS HEALTH CORP,NRTSF,3510,35,8093,TX
52667,177528,920034,TSS INC,TSSI,2020,20,8741,TX
51428,177601,20405,SILVER BULL RESOURCES INC,SVBL,1510,15,1000,BC
54665,177637,2025109,AMC ENTERTAINMENT HOLDINGS,AMC,5020,50,7830,KS
52391,177640,1062229,TIPTREE INC,TIPT,4030,40,6331,NY
52391,177640,1972123,TIPTREE INC,TIPT,4030,40,6331,NY
53280,177734,1651162,COLOR STAR TECHNOLOGY CO LTD,ADD,4510,45,8200,NY
52410,177739,946406,SPECTRA ENERGY PARTNERS LP,SEP,1010,10,4922,TX
52408,177744,948199,PROS HOLDINGS INC,PRO,4510,45,7370,TX
52404,177764,924391,THERIVA BIOLOGICS INC,TOVX,3520,35,2834,MD
52381,177780,424056,COMSCORE INC,SCOR,5020,50,7370,VA
52381,177780,2822985,COMSCORE INC,SCOR,5020,50,7370,VA
52370,177782,1023291,BLACKROCK CAPITAL INVT CORP,BKCC,4020,40,6797,NY
52386,177802,1026457,CHINA NETWORKS INTL HOLDINGS,CNWHF,2540,25,9995,
52677,177871,586832,VIRTUSA CORP,VRTU,4510,45,7370,MA
52669,177881,480061,MASIMO CORP,MASI,3510,35,3845,CA
52684,177884,538004,CONCHO RESOURCES INC,CXO,1010,10,1311,TX
52549,177896,1006457,REX ENERGY CORP,REXXQ,1010,10,1311,PA
52535,177925,947073,WABCO HOLDINGS INC,WBC,2010,20,3714,
52766,177930,632235,ATHENAHEALTH INC,ATHN.2,3510,35,7370,MA
52520,177943,1025143,DHI GROUP INC,DHX,5020,50,7361,CO
52550,177945,1702333,BLUEKNIGHT ENERGY PRTNRS LP,BKEP,1010,10,5171,OK
54006,177966,1806302,ALLISON TRANSMISSION HLDGS,ALSN,2010,20,3714,IN
53293,177975,1651157,ZAGG INC,ZAGG,2520,25,3231,UT
54727,177981,2044141,SINTX TECHNOLOGIES INC,SINT,3510,35,3842,UT
52708,177983,1342462,GENPACT LTD,G,4510,45,7374,
52547,178015,872349,LULULEMON ATHLETICA INC,LULU,2520,25,2300,BC
52681,178073,1042444,B. RILEY FINANCIAL INC,RILY,4020,40,6211,CA
55369,178073,2308192,B. RILEY FINANCIAL INC,RILY,4020,40,6211,CA
52670,178081,1026076,MERCADOLIBRE INC,MELI,2550,25,7370,
52705,178083,423340,VMWARE INC -CL A,VMW,4510,45,7373,CA
53198,178097,1622917,CUMBERLAND PHARMACEUTICALS,CPIX,3520,35,2834,TN
59192,178118,3509200,SUNSHINE BIOPHARMA INC,SBFM,3520,35,2836,QC
54159,178148,1223484,SANDSTORM GOLD LTD,SAND,1510,15,1040,BC
54378,178157,1948281,MIMEDX GROUP INC,MDXG,3520,35,2836,GA
54378,178157,3294090,MIMEDX GROUP INC,MDXG,3520,35,2836,GA
55616,178175,2517803,FSB BANCORP INC,FSBC.2,4010,40,6036,NY
53239,178201,1590329,VITAMIN SHOPPE INC,VSI,2550,25,5400,NJ
57569,178291,3303085,LIXTE BIOTECHNOLOGY HOLDINGS,LIXT,3520,35,2836,CA
52762,178310,264342,TERADATA CORP,TDC,4510,45,7370,CA
52807,178539,1020658,RETAIL OPPORTUNITY INVTS CP,ROIC,6010,60,6798,CA
55511,178377,1025151,SPI ENERGY CO LTD,SPI,4530,45,3620,CA
55751,178415,2586445,HOMETOWN BANKSHARES CORP,HMTA,4010,40,6020,VA
44117,178494,1004151,REMARK HOLDINGS INC,MARK,2550,25,7370,NV
52840,178507,1041062,MSCI INC,MSCI,4020,40,6282,NY
53576,178519,1040468,LPL FINANCIAL HOLDINGS INC,LPLA,4020,40,6211,CA
53576,178519,1673122,LPL FINANCIAL HOLDINGS INC,LPLA,4020,40,6211,CA
52778,178529,1284119,MAIN STREET CAPITAL CORP,MAIN,4020,40,6797,TX
52773,178545,1051282,FIRST FINANCIAL NORTHWEST,FFNW,4010,40,6020,WA
52793,178672,1025142,CVR ENERGY INC,CVI,1010,10,2911,TX
56645,178674,1967739,EPSILON ENERGY LTD,EPSN,1010,10,1311,TX
52818,178684,1042184,GRIZZLY ENERGY LLC,GRZZU,1010,10,1311,TX
55038,178698,2154412,AAC HOLDINGS INC,AACH,3510,35,8060,TN
52811,178703,1041927,PZENA INVESTMENT MANAGEMENT,PZN,4020,40,6282,NY
52788,178704,465379,ULTA BEAUTY INC,ULTA,2550,25,5990,IL
52854,178797,785698,AMERICAN PUBLIC EDUCATION,APEI,2530,25,8200,WV
52855,178798,502135,APPROACH RESOURCES INC,AREXQ,1010,10,1311,TX
52858,178803,141377,ENSIGN GROUP INC,ENSG,3510,35,8051,CA
52839,178806,34146,LL FLOORING HOLDINGS INC,LL,2550,25,5211,VA
52843,178814,1101009,SCULPTOR CAPITAL MANAGEMENT,SCU,4020,40,6282,NY
54951,179834,2125312,CAREDX INC,CDNA,3520,35,2835,CA
54284,178823,1914267,AMERICAN COASTAL INSURA CORP,ACIC,4030,40,6331,FL
52863,178834,1233828,NORTHFIELD BANCORP INC,NFBK,4010,40,6035,NJ
52859,178847,746722,RESHAPE LIFESCIENCES INC,RSLS,3510,35,3845,CA
52859,178847,2538877,RESHAPE LIFESCIENCES INC,RSLS,3510,35,3845,CA
55755,178847,2538877,RESHAPE LIFESCIENCES INC,RSLS,3510,35,3845,CA
52837,178851,957213,NUVERRA ENVIRONMENTAL SOLUTN,NES,1010,10,1389,TX
52837,178851,2715582,NUVERRA ENVIRONMENTAL SOLUTN,NES,1010,10,1389,TX
52825,178862,1042442,CHIMERA INVESTMENT CORP,CIM,4020,40,6798,NY
52867,178865,631792,RUBICON TECHNOLOGY INC,RBCN,4530,45,3674,IL
53837,178870,1714444,SRC ENERGY INC,SRCI,1010,10,1311,CO
59266,178882,1147012,IVEDA SOLUTIONS INC,IVDA,4510,45,7372,AZ
59266,178882,3523450,IVEDA SOLUTIONS INC,IVDA,4510,45,7372,AZ
52826,178906,1025489,ANTELOPE ENTERPRISE HOLDINGS,AEHL,2010,20,3250,
55788,178907,2565789,FLEXSHOPPER INC,FPAY,4020,40,7359,FL
50185,178921,578083,GASTAR EXPLORATION INC,GSTCQ,1010,10,1311,TX
57050,178923,3184863,CALIFORNIA BANCORP,CALB,4010,40,6020,CA
52889,178973,794732,TITAN MACHINERY INC,TITN,2010,20,5500,ND
52898,178976,90402,STRIDE INC,LRN,2530,25,8200,VA
53879,178997,1017155,FRANCO-NEVADA CORP,FNV,1510,15,6795,ON
52860,179003,1590426,FIRST ADVANTAGE BANCORP,FABK,4010,40,6020,TN
55423,179048,2358351,ATLANTIC CAP BANCSHARES INC,ACBI,4010,40,6020,GA
52884,179058,821629,ORION ENERGY SYSTEMS INC,OESX,2010,20,3640,WI
54441,179060,1076543,B2GOLD CORP,BTG,1510,15,1040,BC
52892,179077,1025487,FORESTAR GROUP INC,FOR,6010,60,6552,TX
56083,179077,1025487,FORESTAR GROUP INC,FOR,6010,60,6552,TX
54143,179094,1876067,DEL FRISCOS RESTURNT GRP INC,DFRG,2530,25,5812,TX
56009,179111,2680328,MYND ANALYTICS INC,MYND,3510,35,8090,CA
52885,179132,1103926,ORION GROUP HOLDINGS INC,ORN,2010,20,1600,TX
52887,179202,1061516,ECHOSTAR CORP,SATS,5010,50,4899,CO
52942,179216,1093611,BROOKFIELD INFRS PTRS LP,BIP,5510,55,4911,
54169,179234,1881801,SOUND FINANCIAL BANCORP INC,SFBC,4010,40,6035,WA
53139,179249,1702135,BROADWIND INC,BWEN,2010,20,3510,IL
52924,179288,563461,DALLASNEWS CORP,DALN,5020,50,2711,TX
52920,179298,1284179,MERIDIAN BANCORP INC (MD),EBSB,4010,40,6036,MA
58287,179363,3396839,DATA STORAGE CORP,DTST,4510,45,7370,NY
50869,179413,469033,CARDIOVASCULAR SYSTEMS INC,CSII,3510,35,3841,MN
53028,179417,1066015,REAL GOODS SOLAR INC,RGSEQ,2010,20,3690,CO
52985,179437,1966,AMERICAN WATER WORKS CO INC,AWK,5510,55,4941,NJ
52967,179441,535040,BIOTELEMETRY INC,BEAT.2,3510,35,8090,PA
56274,179447,1215603,MONAKER GROUP INC,MKGI,2530,25,4700,FL
26126,179454,3529740,DECISIONPOINT SYSTEMS INC,DPSI,4510,45,7370,CA
56089,179461,2716464,AYTU BIOPHARMA INC,AYTU,3520,35,2836,CO
57027,179507,3163696,TRXADE HEALTH INC,MEDS,2550,25,7370,FL
52983,179534,937594,VISA INC,V,4510,45,6099,CA
53008,179577,90107,ENOVIS CORP,ENOV,3510,35,3842,DE
53445,179583,1649716,FABRINET,FN,4520,45,3670,
52968,179597,1056840,HERITAGE-CRYSTAL CLEAN INC,HCCI,2020,20,4955,IL
8186,179598,3176,CELLDEX THERAPEUTICS INC,CLDX,3520,35,2836,NJ
52978,179621,1060044,PHILIP MORRIS INTERNATIONAL,PM,3020,30,2111,NY
52975,179657,1041928,HILLENBRAND INC,HI,2010,20,3530,IN
53185,179666,1025581,LOGMEIN INC,LOGM,4510,45,7370,MA
53994,179671,1796195,CHEMOCENTRYX INC,CCXI,3520,35,2836,CA
53585,179686,1673821,ZOGENIX INC,ZGNX,3520,35,2834,CA
53152,179690,1383234,SOLARWINDS CORP,SWI,4510,45,7370,TX
53152,179690,2932362,SOLARWINDS CORP,SWI,4510,45,7370,TX
56550,179690,2932362,SOLARWINDS CORP,SWI,4510,45,7370,TX
52990,179700,1057037,DR PEPPER SNAPPLE GROUP INC,DPS,3020,30,2086,TX
14309,179731,1949578,INSYS THERAPEUTICS INC,INSYQ,3520,35,2834,AZ
53059,179738,1076659,ENERGY RECOVERY INC,ERII,2010,20,3559,CA
53463,179741,1652845,KKR & CO INC,KKR,4020,40,6282,NY
53213,179782,1582803,RESOLUTE ENERGY CORP,REN,1010,10,1311,CO
53017,179817,1065858,VERSO CORP,VRS,1510,15,2621,OH
53017,179817,2648532,VERSO CORP,VRS,1510,15,2621,OH
53000,179819,1063138,QUANEX BUILDING PRODUCTS,NX,2010,20,3442,TX
53018,179831,1025988,WESTERN GAS PARTNERS LP,WES.3,1010,10,1311,TX
53677,179840,1687395,STANDARD BIOTOOLS INC,LAB,3520,35,3826,CA
53389,179841,1639585,CODEXIS INC,CDXS,3520,35,2836,CA
52993,179843,1066401,INTREPID POTASH INC,IPI,1510,15,1400,CO
58165,179865,3376435,WILLIAM PENN BANCORP,WMPN,4010,40,6036,PA
53021,179889,1066214,AGNC INVESTMENT CORP,AGNC,4020,40,6798,MD
53247,179957,1584106,ECHO GLOBAL LOGISTICS INC,ECHO,2030,20,4731,IL
53060,179974,1101042,HCI GROUP INC,HCI,4030,40,6331,FL
54041,180016,1812358,MRC GLOBAL INC,MRC,2010,20,5051,TX
55197,180057,1203616,IOVANCE BIOTHERAPEUTICS INC,IOVA,3520,35,2836,CA
55197,180057,2221568,IOVANCE BIOTHERAPEUTICS INC,IOVA,3520,35,2836,CA
53106,180083,1261531,GRAND CANYON EDUCATION INC,LOPE,2530,25,8200,AZ
53026,180109,1066212,MALVERN BANCORP INC,MLVF,4010,40,6020,PA
53029,180118,1261544,SINGULARITY FUTURE TECH LTD,SGLY,2030,20,4731,NY
53870,180145,1670284,FORBES ENERGY SERVICES LTD,FLSS,1010,10,1389,TX
57471,180146,3275790,TOMI ENVIRONMENTAL SOLUTINS,TOMZ,2020,20,3559,MD
53039,180167,1061725,SCRIPPS NETWORKS INTERACTIVE,SNI,2540,25,4833,TN
53031,180169,1280717,BANCORP OF NEW JERSEY INC,BKJ,4010,40,6020,NJ
53098,180183,1324540,HOME BANCORP INC,HBCP,4010,40,6035,LA
53033,180193,1072144,OAKTREE SPECIALTY LENDING CP,OCSL,4020,40,6797,CA
53168,180228,1552571,INVESCO MORTGAGE CAPITAL INC,IVR,4020,40,6798,GA
53234,180229,1586717,MISTRAS GROUP INC,MG,2020,20,8711,NJ
53037,180272,1090529,BLACK KNIGHT INC,BKI,4510,45,7370,FL
55251,180272,2287416,BLACK KNIGHT INC,BKI,4510,45,7370,FL
56055,180272,2287416,BLACK KNIGHT INC,BKI,4510,45,7370,FL
57055,180345,3184952,RESEARCH SOLUTIONS INC,RSSS,4510,45,7389,NV
53386,180363,1639582,ALIMERA SCIENCES INC,ALIM,3520,35,2834,GA
53075,180395,1106041,ILG INC,ILG,2530,25,6532,FL
12499,180405,725,ACTIVISION BLIZZARD INC,ATVI,5020,50,7372,CA
53077,180423,1103859,LENDINGTREE INC,TREE,4020,40,6163,NC
53050,180466,1100196,JOHN BEAN TECHNOLOGIES,JBT,2010,20,3550,IL
54014,180474,1809776,ZURN ELKAY WATER SOLUTI CORP,ZWS,2010,20,3430,WI
53864,180475,1569335,PRIMERO MINING CORP,PPPMF,1510,15,1040,ON
54198,180483,1893368,BERRY GLOBAL GROUP INC,BERY,1510,15,3080,IN
53413,180562,1642856,ROADRUNNER TRANS SYSTEMS INC,RRTS,2030,20,4731,IL
53270,180597,1602768,STR HOLDINGS INC,STRI,4530,45,3674,CT
53263,180635,1606698,CLOUD PEAK ENERGY INC,CLDPQ,1010,10,1220,WY
53082,180646,1261534,MYR GROUP INC,MYRG,2010,20,1623,CO
53256,180652,1586724,VERISK ANALYTICS INC,VRSK,2020,20,6411,NJ
53652,180683,1679682,IBIO INC,IBIO,3520,35,2836,TX
53196,180711,817439,BROADCOM INC,AVGO,4530,45,3674,CA
54372,180759,1946882,DIVERSIFIED RESTAURANT HLDGS,SAUC,2530,25,5812,MI
53080,180821,1342778,ASCENT CAPITAL GROUP INC,ASCMA,2530,25,7380,CO
53085,180822,1192756,MASTECH DIGITAL INC,MHH,2020,20,7361,PA
53137,180905,1378795,ROSETTA STONE INC,RST,4510,45,7370,VA
54166,180937,1879948,TARONIS TECHNOLOGIES,TRNX,1510,15,2810,AZ
53097,180958,1350027,FIRST SAVINGS FINANCIAL GP,FSFG,4010,40,6020,IN
16666,181104,1532,VERADIGM INC,MDRX,3510,35,7370,IL
50489,181269,884336,GREEN PLAINS INC,GPRE,1010,10,2860,NE
53096,181290,1694078,DIGIMARC CORP,DMRC,4510,45,3679,OR
53823,181745,1706481,CSI COMPRESSCO LP,CCLP,1010,10,1382,TX
54147,181820,1872384,FS BANCORP INC,FSBW,4010,40,6036,WA
53108,181931,1262892,CLEARWATER PAPER CORP,CLW,1510,15,2670,WA
53989,181989,1795035,U S SILICA HOLDINGS INC,SLCA,1010,10,1400,TX
55278,182023,2291207,ONCOSEC MEDICAL INC,ONCSQ,3520,35,2836,NJ
53132,182112,895314,ZOVIO INC,ZVOI,2530,25,8200,AZ
53159,182308,750085,MEDIDATA SOLUTIONS INC,MDSO,3510,35,7370,NY
15638,182309,15329,ARCA BIOPHARMA INC,ABIO,3520,35,2836,CO
59353,182501,3556318,MILL CITY VENTURES III LTD,MCVT,4020,40,6153,MN
56489,182599,3409616,RIVERVIEW FINANCIAL CORP,RIVE,4010,40,6020,PA
53166,182701,1557232,OFFICE PROPERTIES INCOME TR,OPI,6010,60,6798,MA
32075,182788,14289,DITECH HOLDING CORP,DHCPQ,4010,40,6163,PA
13934,182826,2025188,DMK PHARMACEUTICALS CORP,DMK,3520,35,2834,CA
59064,182902,3483084,CREATIVE MED TECH HLDG INC,CELZ,3520,35,2836,AZ
54326,183029,1930657,READY CAPITAL CORP,RC,4020,40,6798,NY
54080,183108,1818108,WESTERN ASSET MTG CAPITAL CP,WMC,4020,40,6798,UT
10181,183139,2052899,ISSUER DIRECT CORP,ISDR,4510,45,7370,NC
54913,183144,20703,ENERJEX RESOURCES INC,ENRJ,1010,10,1311,TX
53187,183247,1553740,TERRITORIAL BANCORP INC,TBNK,4010,40,6035,HI
59199,183269,3508428,VIVAKOR INC,VIVK,2020,20,4950,UT
53242,183283,1590331,ADDUS HOMECARE CORP,ADUS,3510,35,8082,TX
54369,183322,1947734,THERAPEUTICSMD INC,TXMD,3520,35,2834,FL
53179,183324,1622924,PENNYMAC MORTGAGE INVEST TR,PMT,4020,40,6798,CA
53266,183366,1602289,HYATT HOTELS CORP,H,2530,25,7011,IL
53286,183377,1606380,FORTINET INC,FTNT,4510,45,3577,CA
53194,183388,1586322,STARWOOD PROPERTY TRUST INC,STWD,4020,40,6798,CT
55790,183524,2565584,KARTOON STUDIOS INC,TOON,5020,50,7812,CA
53612,183528,1677109,GAIN CAPITAL HOLDINGS INC,GCAP,4020,40,6200,NJ
56003,183547,2682386,CODA OCTOPUS GROUP INC,CODA,4520,45,3812,FL
58627,183565,3432273,IDW MEDIA HOLDINGS INC,IDWM,5020,50,2721,NJ
53300,183581,1612965,OPENLANE INC,KAR,2020,20,7389,IN
53252,183593,1586720,OMEROS CORP,OMER,3520,35,2836,WA
54619,183602,2000883,SORRENTO THERAPEUTICS INC,SRNEQ,3520,35,2836,CA
53208,183603,1589816,DIGITALBRIDGE GROUP INC,DBRG,6010,60,6512,FL
53208,183603,2121211,DIGITALBRIDGE GROUP INC,DBRG,6010,60,6512,FL
54879,183603,2121211,DIGITALBRIDGE GROUP INC,DBRG,6010,60,6512,FL
53205,183606,1612080,APOLLO COMMERCIAL RE FIN INC,ARI,4020,40,6798,NY
53403,183636,1643856,R1 RCM INC,RCM,3510,35,8741,UT
53403,183636,2633316,R1 RCM INC,RCM,3510,35,8741,UT
52958,183640,1057035,IRIDIUM COMMUNICATIONS INC,IRDM,5010,50,4899,VA
58558,183663,3424023,CULLMAN BANCORP INC,CULL,4010,40,6035,AL
58581,183666,3419263,MINIM INC,MINM,4520,45,3661,NH
56412,183669,1221537,IMV INC,IMVIQ,3520,35,2836,NS
11758,183704,1931837,VERTEX ENERGY INC,VTNR,1010,10,5172,TX
56303,183729,2792074,ORGENESIS INC,ORGS,3520,35,2836,MD
53339,183736,1626065,GENERAC HOLDINGS INC,GNRC,2010,20,3621,WI
53250,183739,1588693,INTELLIPHARMACEUTICS INTL,IPCIF,3520,35,2834,ON
53238,183780,1590568,TWO HARBORS INVESTMENT CORP,TWO,4020,40,6798,MN
53261,183791,1611939,CENOVUS ENERGY INC,CVE,1010,10,2911,AB
53282,183797,1602333,COWEN INC,COWN,4020,40,6282,NY
52838,183799,1601752,FLUENT INC,FLNT,5020,50,8742,NY
52831,183822,1603163,ARMOUR RESIDENTIAL REIT INC,ARR,4020,40,6798,FL
53729,183826,1699115,STATE BANK FINANCIAL CORP,STBZ,4010,40,6020,GA
53304,183830,1611560,PEBBLEBROOK HOTEL TRUST,PEB,6010,60,6798,MD
53344,183833,1625262,TERRENO REALTY CORP,TRNO,6010,60,6798,WA
55398,183860,2327876,PREDICTIVE ONCOLOGY INC,POAI,3510,35,3841,MN
53365,183879,1630615,ANTHERA PHARMACEUTCLS INC,ANTH,3520,35,2836,TX
53520,183902,1612297,ELLINGTON FINANCIAL INC,EFC,4020,40,6282,CT
53520,183902,1666094,ELLINGTON FINANCIAL INC,EFC,4020,40,6282,CT
53353,183903,1635435,CALIX INC,CALX,4520,45,3661,CA
53361,183942,1633075,SENSATA TECHNOLOGES HLDG PLC,ST,2010,20,3823,MA
53357,183945,1637547,CORMEDIX INC,CRMD,3520,35,2836,NJ
53318,183963,1620776,CHESAPEAKE LODGING TRUST,CHSP,6010,60,6798,VA
58309,183968,3393239,SAVE FOODS INC,SVFD,1510,15,2870,FL
53399,183974,1639606,SPS COMMERCE INC,SPSC,4510,45,7370,MN
55862,184006,2626208,ENERGY XXI GULF COAST INC,EGC,1010,10,1311,TX
53369,184009,1633883,FINANCIAL ENGINES INC,FNGN,4020,40,6282,CA
53563,184035,1672225,SEMGROUP CORP,SEMG,1010,10,5171,OK
53294,184040,1613217,COBALT INTL ENERGY INC,CIEIQ,1010,10,1311,TX
53366,184046,1633480,AVEO PHARMACEUTICALS INC,AVEO,3520,35,2836,MA
56265,184049,2777864,BLINK CHARGING CO,BLNK,2010,20,3690,FL
37508,184070,1014612,KINGOLD JEWELRY INC,KGJI,2520,25,3911,
56807,184077,3051757,CLEARPOINT NEURO INC,CLPT,3510,35,3845,CA
53428,184101,1642854,TELENAV INC,TNAV,4510,45,4899,CA
55176,184113,2211785,VUZIX CORP,VUZI,2520,25,3651,NY
54564,184133,1985140,PIONEER POWER SOLUTIONS INC,PPSI,2010,20,3612,NJ
53425,184149,1648809,NATIONAL AMERN UNIV HLDG INC,NAUH,2530,25,8200,SD
53332,184157,1625238,MSG NETWORKS INC,MSGN,5020,50,4841,NY
53368,184167,1635433,FIRST INTERSTATE BANCSYSTEM,FIBK,4010,40,6020,MT
53688,184254,1695757,APOLLO GLOBAL MGMT INC,APO,4020,40,6282,NY
53347,184256,1623243,IRONWOOD PHARMACEUTICALS INC,IRWD,3520,35,2834,MA
53405,184258,1641428,DOUGLAS DYNAMICS INC,PLOW,2010,20,3531,WI
53427,184259,1641194,S&W SEED CO,SANW,3020,30,100,CO
53349,184263,1626063,QUINSTREET INC,QNST,5020,50,7310,CA
53350,184287,1649267,SLR INVESTMENT CORP,SLRC,4020,40,6797,NY
10895,184312,2072185,HEALTHIER CHOICES MNGMT CORP,HCMC,3020,30,3842,FL
53406,184323,1642860,EXPRESS INC,EXPR,2550,25,5600,OH
56700,184345,3022539,BEAM GLOBAL,BEEM,2010,20,3690,CA
53462,184392,1195777,GREEN DOT CORP,GDOT,4020,40,7389,TX
53438,184442,1648283,CHORD ENERGY CORP,CHRD,1010,10,1311,TX
53770,184465,1702677,AMPIO PHARMACEUTICALS INC,AMPE,3520,35,2834,CO
58008,184470,3372471,CRICUT INC,CRCT,2520,25,3555,UT
31920,184487,13581,PERNIX THERAPEUTICS HOLDINGS,PTXTQ,3520,35,2834,NJ
